Entry	Entry Name	Protein names	Organism	Organism (ID)
C9SUJ0	C9SUJ0_VERA1	Cutinase transcription factor 1 beta	Verticillium alfalfae (strain VaMs.102 / ATCC MYA-4576 / FGSC 10136) (Verticillium wilt of alfalfa) (Verticillium albo-atrum)	526221
C9ZB07	C9ZB07_STRSW	Cutinase	Streptomyces scabiei (strain 87.22)	680198
D0L5V9	D0L5V9_GORB4	Cutinase	Gordonia bronchialis (strain ATCC 25592 / DSM 43247 / BCRC 13721 / JCM 3198 / KCTC 3076 / NBRC 16047 / NCTC 10667) (Rhodococcus bronchialis)	526226
D0L8K5	D0L8K5_GORB4	Cutinase	Gordonia bronchialis (strain ATCC 25592 / DSM 43247 / BCRC 13721 / JCM 3198 / KCTC 3076 / NBRC 16047 / NCTC 10667) (Rhodococcus bronchialis)	526226
D0LB42	D0LB42_GORB4	Cutinase	Gordonia bronchialis (strain ATCC 25592 / DSM 43247 / BCRC 13721 / JCM 3198 / KCTC 3076 / NBRC 16047 / NCTC 10667) (Rhodococcus bronchialis)	526226
D0LBC8	D0LBC8_GORB4	Cutinase	Gordonia bronchialis (strain ATCC 25592 / DSM 43247 / BCRC 13721 / JCM 3198 / KCTC 3076 / NBRC 16047 / NCTC 10667) (Rhodococcus bronchialis)	526226
D0NKE3	D0NKE3_PHYIT	Cutinase, putative	Phytophthora infestans (strain T30-4) (Potato late blight agent)	403677
D0NKF8	D0NKF8_PHYIT	Cutinase, putative	Phytophthora infestans (strain T30-4) (Potato late blight agent)	403677
D0NKH0	D0NKH0_PHYIT	Cutinase, putative	Phytophthora infestans (strain T30-4) (Potato late blight agent)	403677
D0NL95	D0NL95_PHYIT	Cutinase, putative	Phytophthora infestans (strain T30-4) (Potato late blight agent)	403677
D1AAT0	D1AAT0_THECD	Cutinase	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	471852
D1AAT1	D1AAT1_THECD	Cutinase	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	471852
D1AAT5	D1AAT5_THECD	Cutinase	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	471852
D2BIP6	D2BIP6_DEHMV	PET hydrolase/cutinase-like domain-containing protein	Dehalococcoides mccartyi (strain VS)	311424
D2BVX5	D2BVX5_DICZ5	PET hydrolase/cutinase-like domain-containing protein	Dickeya zeae (strain Ech586) (Dickeya dadantii (strain Ech586))	590409
D3B1Q5	D3B1Q5_HETP5	PET hydrolase/cutinase-like domain-containing protein	Heterostelium pallidum (strain ATCC 26659 / Pp 5 / PN500) (Cellular slime mold) (Polysphondylium pallidum)	670386
D3F610	D3F610_CONWI	PET hydrolase/cutinase-like domain-containing protein	Conexibacter woesei (strain DSM 14684 / CCUG 47730 / CIP 108061 / JCM 11494 / NBRC 100937 / ID131577)	469383
D5P3K2	D5P3K2_9MYCO	Cutinase (EC 3.1.1.-)	Mycobacterium parascrofulaceum ATCC BAA-614	525368
D5P9B8	D5P9B8_9MYCO	Cutinase	Mycobacterium parascrofulaceum ATCC BAA-614	525368
D5P9D3	D5P9D3_9MYCO	Cutinase (EC 3.1.1.74)	Mycobacterium parascrofulaceum ATCC BAA-614	525368
D5PCU5	D5PCU5_9MYCO	Cutinase (EC 3.1.1.74)	Mycobacterium parascrofulaceum ATCC BAA-614	525368
D5PHI4	D5PHI4_9MYCO	Cutinase (EC 3.1.1.-)	Mycobacterium parascrofulaceum ATCC BAA-614	525368
D5SJD6	D5SJD6_STRCL	Cutinase domain-containing protein	Streptomyces clavuligerus	1901
D5ULP3	D5ULP3_CELFN	Cutinase	Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134)	446466
D5UQJ2	D5UQJ2_TSUPD	Cutinase	Tsukamurella paurometabola (strain ATCC 8368 / DSM 20162 / CCUG 35730 / CIP 100753 / JCM 10117 / KCTC 9821 / NBRC 16120 / NCIMB 702349 / NCTC 13040) (Corynebacterium paurometabolum)	521096
D5UXM3	D5UXM3_TSUPD	Cutinase	Tsukamurella paurometabola (strain ATCC 8368 / DSM 20162 / CCUG 35730 / CIP 100753 / JCM 10117 / KCTC 9821 / NBRC 16120 / NCIMB 702349 / NCTC 13040) (Corynebacterium paurometabolum)	521096
D6ZA90	D6ZA90_SEGRD	Cutinase	Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578)	640132
D6ZD15	D6ZD15_SEGRD	Cutinase	Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578)	640132
D7W9I4	D7W9I4_9CORY	Cutinase	Corynebacterium genitalium ATCC 33030	585529
D7WAR3	D7WAR3_9CORY	PET hydrolase/cutinase-like domain-containing protein	Corynebacterium genitalium ATCC 33030	585529
D7WD48	D7WD48_9CORY	Cutinase	Corynebacterium genitalium ATCC 33030	585529
D9QA08	D9QA08_CORP2	Cutinase family protein	Corynebacterium pseudotuberculosis (strain C231)	681645
D9QCX2	D9QCX2_CORP2	Cutinase family protein	Corynebacterium pseudotuberculosis (strain C231)	681645
D9XEQ8	D9XEQ8_STRVT	Cutinase	Streptomyces viridochromogenes (strain DSM 40736 / JCM 4977 / BCRC 1201 / Tue 494)	591159
E0DCR1	E0DCR1_9CORY	PET hydrolase/cutinase-like domain-containing protein	Corynebacterium matruchotii ATCC 14266	553207
E0DED5	E0DED5_9CORY	Cutinase	Corynebacterium matruchotii ATCC 14266	553207
E0DGX0	E0DGX0_9CORY	Cutinase	Corynebacterium matruchotii ATCC 14266	553207
E2S3Q4	E2S3Q4_9CORY	Cutinase	Corynebacterium pseudogenitalium ATCC 33035	525264
E3JBB1	E3JBB1_PSEI1	Cutinase	Pseudofrankia inefficax (strain DSM 45817 / CECT 9037 / DDB 130130 / EuI1c) (Frankia inefficax)	298654
E3JCG1	E3JCG1_PSEI1	Cutinase family protein	Pseudofrankia inefficax (strain DSM 45817 / CECT 9037 / DDB 130130 / EuI1c) (Frankia inefficax)	298654
E3JUN4	E3JUN4_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3JUN5	E3JUN5_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3KST2	E3KST2_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3KTZ7	E3KTZ7_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3L1Z7	E3L1Z7_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3L1Z8	E3L1Z8_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3L803	E3L803_PUCGT	Cutinase	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	418459
E3Q3Z6	E3Q3Z6_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3Q7T7	E3Q7T7_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3QKY4	E3QKY4_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3QTG4	E3QTG4_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3QU96	E3QU96_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3QYH7	E3QYH7_COLGM	Cutinase	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	645133
E3RCI6	E3RCI6_PYRTT	PET hydrolase/cutinase-like domain-containing protein	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
E3RG52	E3RG52_PYRTT	Cutinase multi-domain protein	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
E3RTW2	E3RTW2_PYRTT	Cutinase multi-domain protein	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
E3S3K4	E3S3K4_PYRTT	Cutinase multi-domain protein	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
E3S9Z0	E3S9Z0_PYRTT	Cutinase multi-domain protein	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
E4MSD4	E4MSD4_CAPOC	PET hydrolase/cutinase-like domain-containing protein	Capnocytophaga ochracea F0287	873517
E4T1B9	E4T1B9_PALPW	PET hydrolase/cutinase-like domain-containing protein	Paludibacter propionicigenes (strain DSM 17365 / JCM 13257 / WB4)	694427
E4V586	E4V586_ARTGP	Cutinase transcription factor 1 beta	Arthroderma gypseum (strain ATCC MYA-4604 / CBS 118893) (Microsporum gypseum)	535722
E4V680	E4V680_ARTGP	Cutinase transcription factor 1 alpha	Arthroderma gypseum (strain ATCC MYA-4604 / CBS 118893) (Microsporum gypseum)	535722
E5XPT7	E5XPT7_SEGRC	Cutinase	Segniliparus rugosus (strain ATCC BAA-974 / DSM 45345 / CCUG 50838 / CIP 108380 / JCM 13579 / CDC 945)	679197
E5XUE1	E5XUE1_SEGRC	Cutinase	Segniliparus rugosus (strain ATCC BAA-974 / DSM 45345 / CCUG 50838 / CIP 108380 / JCM 13579 / CDC 945)	679197
E6TF01	E6TF01_MYCSR	Cutinase	Mycolicibacterium gilvum (strain DSM 45189 / LMG 24558 / Spyr1) (Mycobacterium gilvum)	278137
E6TLL4	E6TLL4_MYCSR	Cutinase	Mycolicibacterium gilvum (strain DSM 45189 / LMG 24558 / Spyr1) (Mycobacterium gilvum)	278137
E6TM49	E6TM49_MYCSR	Cutinase	Mycolicibacterium gilvum (strain DSM 45189 / LMG 24558 / Spyr1) (Mycobacterium gilvum)	278137
E6TNK1	E6TNK1_MYCSR	Cutinase	Mycolicibacterium gilvum (strain DSM 45189 / LMG 24558 / Spyr1) (Mycobacterium gilvum)	278137
E6TP83	E6TP83_MYCSR	Cutinase	Mycolicibacterium gilvum (strain DSM 45189 / LMG 24558 / Spyr1) (Mycobacterium gilvum)	278137
E6ZKK3	E6ZKK3_SPORE	Cutinase	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)	999809
E7A3B0	E7A3B0_SPORE	Cutinase	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)	999809
E9DY24	E9DY24_METAQ	Putative Cutinase transcription factor 1 alpha	Metarhizium acridum (strain CQMa 102)	655827
E9E4H1	E9E4H1_METAQ	Cutinase transcription factor 1 alpha, putative	Metarhizium acridum (strain CQMa 102)	655827
E9E9Q1	E9E9Q1_METAQ	Putative Cutinase transcription factor 1 alpha	Metarhizium acridum (strain CQMa 102)	655827
E9EEV4	E9EEV4_METAQ	Cutinase transcription factor 1 beta	Metarhizium acridum (strain CQMa 102)	655827
E9EI46	E9EI46_METAQ	Cutinase gene palindrome-binding protein	Metarhizium acridum (strain CQMa 102)	655827
E9ELY1	E9ELY1_METRA	Cutinase transcription factor 1 beta	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))	655844
E9F591	E9F591_METRA	Cutinase protein palindrome-binding protein	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))	655844
E9FAZ6	E9FAZ6_METRA	Cutinase transcription factor 1	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))	655844
E9KJL1	E9KJL1_ECTOL	Cutinase A	Ectopseudomonas oleovorans (Pseudomonas oleovorans)	301
E9T0S6	E9T0S6_RHOHA	Cutinase	Prescottella equi ATCC 33707	525370
E9T237	E9T237_RHOHA	Cutinase	Prescottella equi ATCC 33707	525370
E9T2R8	E9T2R8_RHOHA	PET hydrolase/cutinase-like domain-containing protein	Prescottella equi ATCC 33707	525370
E9T814	E9T814_RHOHA	Cutinase	Prescottella equi ATCC 33707	525370
F0FDV0	F0FDV0_STRSA	Cutinase	Streptococcus sanguinis SK353	888815
F0IMY8	F0IMY8_STRSA	Cutinase	Streptococcus sanguinis SK150	888811
F0URS0	F0URS0_AJEC8	Cutinase transcription factor 1 alpha	Ajellomyces capsulatus (strain H88) (Darling's disease fungus) (Histoplasma capsulatum)	544711
F1YMG7	F1YMG7_9ACTN	Cutinase	Gordonia neofelifaecis NRRL B-59395	644548
F2JYX8	F2JYX8_MARM1	Cutinase	Marinomonas mediterranea (strain ATCC 700492 / JCM 21426 / NBRC 103028 / MMB-1)	717774
F2KF27	F2KF27_PSEBN	PET hydrolase/cutinase-like domain-containing protein	Pseudomonas brassicacearum (strain NFM421)	994484
F2R1W4	F2R1W4_STRVP	PET hydrolase/cutinase-like domain-containing protein	Streptomyces venezuelae (strain ATCC 10712 / CBS 650.69 / DSM 40230 / JCM 4526 / NBRC 13096 / PD 04745)	953739
F2RLS2	F2RLS2_STRVP	Cutinase	Streptomyces venezuelae (strain ATCC 10712 / CBS 650.69 / DSM 40230 / JCM 4526 / NBRC 13096 / PD 04745)	953739
F2T5J7	F2T5J7_AJEDA	Cutinase transcription factor 1 alpha	Ajellomyces dermatitidis (strain ATCC 18188 / CBS 674.68) (Blastomyces dermatitidis)	653446
F2TKU0	F2TKU0_AJEDA	Cutinase transcription factor 1 alpha	Ajellomyces dermatitidis (strain ATCC 18188 / CBS 674.68) (Blastomyces dermatitidis)	653446
F3L547	F3L547_9GAMM	PET hydrolase/cutinase-like domain-containing protein	Aequoribacter fuscus	2518989
F4CFN3	F4CFN3_SPHS2	PET hydrolase/cutinase-like domain-containing protein	Sphingobacterium sp. (strain 21)	743722
F4R3Y0	F4R3Y0_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F4RL14	F4RL14_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F4RZ64	F4RZ64_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F4RZ66	F4RZ66_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F4S2G6	F4S2G6_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F4S751	F4S751_MELLP	Cutinase	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	747676
F5YU96	F5YU96_MYCSD	Cutinase	Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense)	875328
F5Z027	F5Z027_MYCSD	Cutinase Cfp21	Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense)	875328
F5Z0A7	F5Z0A7_MYCSD	Cutinase Cut5	Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense)	875328
F5Z2W8	F5Z2W8_MYCSD	Cutinase Cut1	Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense)	875328
F5Z2Y2	F5Z2Y2_MYCSD	Cutinase Cut5	Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense)	875328
F6CS36	F6CS36_MARPP	PET hydrolase/cutinase-like domain-containing protein	Marinomonas posidonica (strain CECT 7376 / NCIMB 14433 / IVIA-Po-181)	491952
F6CXY6	F6CXY6_MARPP	Cutinase	Marinomonas posidonica (strain CECT 7376 / NCIMB 14433 / IVIA-Po-181)	491952
F6EEB4	F6EEB4_HOYSD	Cutinase	Hoyosella subflava (strain DSM 45089 / JCM 17490 / NBRC 109087 / DQS3-9A1) (Amycolicicoccus subflavus)	443218
F7ZCH6	F7ZCH6_ROSLO	PET hydrolase/cutinase-like domain-containing protein	Roseobacter litoralis (strain ATCC 49566 / DSM 6996 / JCM 21268 / NBRC 15278 / OCh 149)	391595
F8DZS5	F8DZS5_CORRG	Cutinase	Corynebacterium resistens (strain DSM 45100 / JCM 12819 / GTC 2026 / SICGH 158)	662755
F8S0U8	F8S0U8_9CAUD	Putative cutinase	Gordonia phage GTE2	981323
F9FJI8	F9FJI8_FUSOF	Cutinase 1	Fusarium oxysporum (strain Fo5176) (Fusarium vascular wilt)	660025
F9G4E4	F9G4E4_FUSOF	Cutinase palindrome-binding protein	Fusarium oxysporum (strain Fo5176) (Fusarium vascular wilt)	660025
F9VVP0	F9VVP0_9ACTN	Cutinase	Gordonia alkanivorans NBRC 16433	1027371
F9VVW6	F9VVW6_9ACTN	Cutinase	Gordonia alkanivorans NBRC 16433	1027371
F9VZD5	F9VZD5_9ACTN	Cutinase	Gordonia alkanivorans NBRC 16433	1027371
F9X4S7	F9X4S7_ZYMTI	Cutinase	Zymoseptoria tritici (strain CBS 115943 / IPO323) (Speckled leaf blotch fungus) (Septoria tritici)	336722
F9XIU1	F9XIU1_ZYMTI	Cutinase	Zymoseptoria tritici (strain CBS 115943 / IPO323) (Speckled leaf blotch fungus) (Septoria tritici)	336722
G0RHG1	G0RHG1_HYPJQ	Cutinase transcription factor 1 beta	Hypocrea jecorina (strain QM6a) (Trichoderma reesei)	431241
G0S638	G0S638_CHATD	Cutinase transcription factor 1 alpha-like protein	Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) (Thermochaetoides thermophila)	759272
G1X3Q3	G1X3Q3_ARTOA	Cutinase	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491) (Nematode-trapping fungus) (Didymozoophaga oligospora)	756982
G2LIL5	G2LIL5_CHLTF	PET hydrolase/cutinase-like domain-containing protein	Chloracidobacterium thermophilum (strain B)	981222
G2NZQ2	G2NZQ2_STRV4	PET hydrolase/cutinase-like domain-containing protein	Streptomyces violaceusniger (strain Tu 4113)	653045
G2WTK6	G2WTK6_VERDV	Cutinase transcription factor 1 beta	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G2WU45	G2WU45_VERDV	Cutinase transcription factor 1 beta	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G2WYJ5	G2WYJ5_VERDV	Cutinase transcription factor 1 alpha	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G2X1Q3	G2X1Q3_VERDV	Cutinase G-box binding protein	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G2X9N4	G2X9N4_VERDV	Cutinase palindrome-binding protein	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G2XG54	G2XG54_VERDV	Cutinase transcription factor 1 alpha	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257
G3J5W5	G3J5W5_CORMM	Cutinase	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G3J745	G3J745_CORMM	Cutinase palindrome-binding protein	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G3JCQ9	G3JCQ9_CORMM	Cutinase transcription factor 1 alpha	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G3JIT5	G3JIT5_CORMM	Cutinase transcription factor 1 alpha, putative	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G3JQM8	G3JQM8_CORMM	Cutinase transcription factor 1 beta	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G3JSE0	G3JSE0_CORMM	Cutinase transcription factor 1 alpha, putative	Cordyceps militaris (strain CM01) (Caterpillar fungus)	983644
G4MS46	G4MS46_PYRO7	Cutinase	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4MW89	G4MW89_PYRO7	Cutinase transcription factor 1 alpha	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4MXY4	G4MXY4_PYRO7	Cutinase	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4MZ96	G4MZ96_PYRO7	Cutinase transcription factor 1 beta	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4N8C3	G4N8C3_PYRO7	Cutinase	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4NFB6	G4NFB6_PYRO7	Cutinase	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)	242507
G4TKX2	G4TKX2_SERID	Cutinase	Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)	1109443
G4TXZ4	G4TXZ4_SERID	Cutinase	Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)	1109443
G5HJS9	G5HJS9_9FIRM	PET hydrolase/cutinase-like domain-containing protein	[Clostridium] citroniae WAL-17108	742733
G5JXW2	G5JXW2_9STRE	Cutinase	Streptococcus macacae NCTC 11558	764298
G6EYA2	G6EYA2_9PROT	PET hydrolase/cutinase-like domain-containing protein	Commensalibacter intestini A911	1088868
G7CEA6	G7CEA6_MYCT3	Cutinase	Mycolicibacterium thermoresistibile (strain ATCC 19527 / DSM 44167 / CIP 105390 / JCM 6362 / NCTC 10409 / 316) (Mycobacterium thermoresistibile)	1078020
G7CJN9	G7CJN9_MYCT3	Cutinase	Mycolicibacterium thermoresistibile (strain ATCC 19527 / DSM 44167 / CIP 105390 / JCM 6362 / NCTC 10409 / 316) (Mycobacterium thermoresistibile)	1078020
G7CNG6	G7CNG6_MYCT3	Cutinase Cut1	Mycolicibacterium thermoresistibile (strain ATCC 19527 / DSM 44167 / CIP 105390 / JCM 6362 / NCTC 10409 / 316) (Mycobacterium thermoresistibile)	1078020
G7DXA6	G7DXA6_MIXOS	Cutinase	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	764103
G7DXA7	G7DXA7_MIXOS	Cutinase	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	764103
G7DXV4	G7DXV4_MIXOS	Cutinase	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	764103
G7H1W2	G7H1W2_9ACTN	Cutinase	Gordonia araii NBRC 100433	1073574
G7H225	G7H225_9ACTN	Cutinase	Gordonia araii NBRC 100433	1073574
G7H420	G7H420_9ACTN	Cutinase	Gordonia araii NBRC 100433	1073574
G7HXZ8	G7HXZ8_9CORY	Putative cutinase	Corynebacterium casei UCMA 3821	1110505
G8RNM0	G8RNM0_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
G8RPJ4	G8RPJ4_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
G8RQQ2	G8RQQ2_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
G8RR92	G8RR92_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
G8RS32	G8RS32_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
G8RUB3	G8RUB3_MYCRN	Cutinase	Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae)	710685
H0E877	H0E877_9ACTN	PET hydrolase/cutinase-like domain-containing protein	Patulibacter medicamentivorans	1097667
H0ECA7	H0ECA7_GLAL7	Putative Cutinase transcription factor 1 beta	Glarea lozoyensis (strain ATCC 74030 / MF5533)	1104152
H0EI98	H0EI98_GLAL7	Putative Cutinase transcription factor 1 alpha	Glarea lozoyensis (strain ATCC 74030 / MF5533)	1104152
H0EYZ4	H0EYZ4_GLAL7	Putative Cutinase gene palindrome-binding protein	Glarea lozoyensis (strain ATCC 74030 / MF5533)	1104152
H0JLB2	H0JLB2_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0JQG1	H0JQG1_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0JR28	H0JR28_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0JUB3	H0JUB3_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0JUM0	H0JUM0_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0JUX9	H0JUX9_9NOCA	Cutinase	Rhodococcus pyridinivorans AK37	1114960
H0R337	H0R337_9ACTN	Cutinase	Gordonia effusa NBRC 100432	1077974
H1V0E8	H1V0E8_COLHI	Cutinase	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1V985	H1V985_COLHI	Cutinase transcription factor 1 alpha	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1V9W7	H1V9W7_COLHI	Cutinase transcription factor 1 alpha	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1VBQ5	H1VBQ5_COLHI	Cutinase	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1VHH1	H1VHH1_COLHI	Cutinase	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1VJR2	H1VJR2_COLHI	Cutinase negative acting protein	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1VMH6	H1VMH6_COLHI	Cutinase	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
H1VR01	H1VR01_COLHI	Cutinase transcription factor 1 beta	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273
