Entry	Entry Name	Protein names	Organism	Organism (ID)
A0ABY3T0F8	A0ABY3T0F8_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Thiothrix winogradskyi	96472
A0ABY3TSE3	A0ABY3TSE3_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium crocinum	388459
A0ABY3TWD6	A0ABY3TWD6_9MYCO	Alkane 1-monooxygenase	Mycolicibacillus parakoreensis	1069221
A0ABY3U5Y8	A0ABY3U5Y8_9MYCO	Alkane 1-monooxygenase	Mycolicibacillus parakoreensis	1069221
A0ABY3UQ83	A0ABY3UQ83_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium rufum	318424
A0ABY3V1R7	A0ABY3V1R7_MYCLN	Alkane 1-monooxygenase	Mycobacterium lentiflavum	141349
A0ABY3V5G1	A0ABY3V5G1_MYCUL	Alkane 1-monooxygenase	Mycobacterium ulcerans	1809
A0ABY3VG64	A0ABY3VG64_9MYCO	Alkane 1-monooxygenase	Mycobacterium paraterrae	577492
A0ABY3VGG5	A0ABY3VGG5_9MYCO	Alkane 1-monooxygenase	Mycobacterium paraterrae	577492
A0ABY3ZBF3	A0ABY3ZBF3_STRRM	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Streptomyces rimosus subsp. rimosus	132474
A0ABY3ZGG7	A0ABY3ZGG7_9RHOB	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Sulfitobacter dubius	218673
A0ABY3ZHE7	A0ABY3ZHE7_9RHOB	Alkane 1-monooxygenase 2 (EC 1.14.15.3)	Sulfitobacter dubius	218673
A0ABY3ZIA8	A0ABY3ZIA8_9RHOB	Alkane 1-monooxygenase (EC 1.14.15.3)	Sulfitobacter dubius	218673
A0ABY4CBK6	A0ABY4CBK6_9BACT	Alkane 1-monooxygenase	Bdellovibrio reynosensis	2835041
A0ABY4R4P0	A0ABY4R4P0_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Mixta hanseatica	2872648
A0ABY4VIM8	A0ABY4VIM8_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Cupriavidus gilardii	82541
A0ABY4Y9V2	A0ABY4Y9V2_9GAMM	Alkane 1-monooxygenase	Legionella lytica	96232
A0ABY4ZA08	A0ABY4ZA08_9ACTN	Alkane 1-monooxygenase	Streptomyces phaeoluteigriseus	114686
A0ABY5A2A5	A0ABY5A2A5_9GAMM	Alkane 1-monooxygenase	Ectopseudomonas hydrolytica	2493633
A0ABY5AD35	A0ABY5AD35_9GAMM	Alkane 1-monooxygenase	Ectopseudomonas hydrolytica	2493633
A0ABY5C659	A0ABY5C659_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas siliginis	2842346
A0ABY5CNH4	A0ABY5CNH4_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Serratia entomophila	42906
A0ABY5DZ33	A0ABY5DZ33_9ACTN	Alkane 1-monooxygenase	Paraconexibacter antarcticus	2949664
A0ABY5EM93	A0ABY5EM93_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas nunensis	2961896
A0ABY5IKA2	A0ABY5IKA2_9VIBR	Alkane 1-monooxygenase	Vibrio campbellii	680
A0ABY5MKD3	A0ABY5MKD3_9HYPH	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Nitratireductor thuwali	2267699
A0ABY5PM55	A0ABY5PM55_9ACTN	Alkane 1-monooxygenase	Svornostia abyssi	2898438
A0ABY5TK51	A0ABY5TK51_9GAMM	Alkane 1-monooxygenase	SAR92 clade bacterium H455	2974818
A0ABY5UJA2	A0ABY5UJA2_9HYPH	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Brucella pseudintermedia	370111
A0ABY5USH9	A0ABY5USH9_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Yersinia alsatica	2890317
A0ABY5WIE0	A0ABY5WIE0_9RHOB	Alkane 1-monooxygenase	Leisingera aquaemixtae	1396826
A0ABY5WVX4	A0ABY5WVX4_LEICA	Alkane 1-monooxygenase	Leisingera caerulea (Phaeobacter caeruleus)	506591
A0ABY5XBR3	A0ABY5XBR3_ERWPY	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Erwinia pyrifoliae	79967
A0ABY5ZWP4	A0ABY5ZWP4_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Comamonas squillarum	2977320
A0ABY6A7Y0	A0ABY6A7Y0_9GAMM	Alkane 1-monooxygenase	Thalassolituus hydrocarboniclasticus	2742796
A0ABY6A848	A0ABY6A848_9GAMM	Alkane 1-monooxygenase	Thalassolituus hydrocarboniclasticus	2742796
A0ABY6ARN5	A0ABY6ARN5_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas promysalinigenes	485898
A0ABY6BN00	A0ABY6BN00_9GAMM	Alkane 1-monooxygenase	Tahibacter amnicola	2976241
A0ABY6CVN1	A0ABY6CVN1_9BACT	Alkane 1-monooxygenase	Reichenbachiella carrageenanivorans	2979869
A0ABY6D692	A0ABY6D692_9RHOB	Alkane 1-monooxygenase	Roseovarius pelagicus	2980108
A0ABY6D6R3	A0ABY6D6R3_9RHOB	Alkane 1-monooxygenase	Roseovarius pelagicus	2980108
A0ABY6DLQ4	A0ABY6DLQ4_9NEIS	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Chitiniphilus purpureus	2981137
A0ABY6EJA0	A0ABY6EJA0_9ACTN	Alkane 1-monooxygenase	Streptomyces albidocamelliae	2981135
A0ABY6F8J9	A0ABY6F8J9_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas phytophila	2867264
A0ABY6GFK1	A0ABY6GFK1_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Comamonas endophytica	2949090
A0ABY6JEF5	A0ABY6JEF5_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Siccibacter colletis	1505757
A0ABY6MTQ9	A0ABY6MTQ9_9BURK	Alkane 1-monooxygenase	Caldimonas aquatica	376175
A0ABY6N2E3	A0ABY6N2E3_9ALTE	Alkane 1-monooxygenase	Alkalimarinus alittae	2961619
A0ABY6N477	A0ABY6N477_9ALTE	Alkane 1-monooxygenase	Alkalimarinus alittae	2961619
A0ABY6QNN4	A0ABY6QNN4_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas quebecensis	2995174
A0ABY6QPB0	A0ABY6QPB0_9PSED	Alkane 1-monooxygenase	Pseudomonas quebecensis	2995174
A0ABY6QWL5	A0ABY6QWL5_9ACTN	Alkane 1-monooxygenase	Streptomyces tanashiensis	67367
A0ABY6RKR1	A0ABY6RKR1_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium persicum	1487726
A0ABY6TCU0	A0ABY6TCU0_9CORY	Alkylated DNA repair protein (EC 1.14.11.-)	Corynebacterium segmentosum	43990
A0ABY6VD96	A0ABY6VD96_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB	Klebsiella spallanzanii	2587528
A0ABY6VU06	A0ABY6VU06_9BURK	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Pandoraea soli	2508293
A0ABY6XPV9	A0ABY6XPV9_9BURK	Alkane 1-monooxygenase	Burkholderia aenigmatica	2015348
A0ABY6XS25	A0ABY6XS25_9BURK	Alkane 1-monooxygenase	Burkholderia aenigmatica	2015348
A0ABY6Y3A1	A0ABY6Y3A1_9BURK	Alkane 1-monooxygenase	Burkholderia aenigmatica	2015348
A0ABY6ZS78	A0ABY6ZS78_9PSED	Alkane 1-monooxygenase	Pseudomonas triclosanedens	2961893
A0ABY7AZG6	A0ABY7AZG6_9PSEU	Alkane 1-monooxygenase	Amycolatopsis cynarae	2995223
A0ABY7HPX7	A0ABY7HPX7_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Rouxiella chamberiensis	1513468
A0ABY7MRY6	A0ABY7MRY6_9BRAD	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Bradyrhizobium xenonodulans	2736875
A0ABY7MXY3	A0ABY7MXY3_ALCFA	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Alcaligenes faecalis	511
A0ABY7RGL3	A0ABY7RGL3_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas capeferrum	1495066
A0ABY7RY75	A0ABY7RY75_9FLAO	Alkane 1-monooxygenase	Psychroserpens ponticola	2932268
A0ABY7SHT7	A0ABY7SHT7_9RHOB	Alkane 1-monooxygenase	Paracoccus fistulariae	658446
A0ABY7STQ8	A0ABY7STQ8_9RHOB	Alkane 1-monooxygenase	Paracoccus stylophorae	659350
A0ABY7TRW5	A0ABY7TRW5_9SPHN	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Sphingomonas naphthae	1813468
A0ABY7U7G0	A0ABY7U7G0_9CORY	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Corynebacterium massiliense DSM 45435	1121364
A0ABY7UDH9	A0ABY7UDH9_9CORY	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Corynebacterium ihumii	1232427
A0ABY7UJJ4	A0ABY7UJJ4_9CORY	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Corynebacterium jeddahense	1414719
A0ABY7UV71	A0ABY7UV71_9RHOB	Alkane 1-monooxygenase	Paracoccus marcusii	59779
A0ABY7ZJ62	A0ABY7ZJ62_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas serboccidentalis	2964670
A0ABY7ZZ19	A0ABY7ZZ19_9ACTN	Alkane 1-monooxygenase	Micromonospora cathayae	3028804
A0ABY8DZH2	A0ABY8DZH2_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Enterobacter quasiroggenkampii	2497436
A0ABY8GCD0	A0ABY8GCD0_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Dickeya lacustris	2259638
A0ABY8H173	A0ABY8H173_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Achromobacter spanius	217203
A0ABY8HY50	A0ABY8HY50_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Janthinobacterium rivuli	2751478
A0ABY8J9H4	A0ABY8J9H4_9BRAD	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Bradyrhizobium brasilense	1419277
A0ABY8JRX4	A0ABY8JRX4_9BRAD	Alkane 1-monooxygenase	Bradyrhizobium brasilense	1419277
A0ABY8L3E7	A0ABY8L3E7_9FLAO	Alkane 1-monooxygenase	Tenacibaculum tangerinum	3038772
A0ABY8LBB9	A0ABY8LBB9_9RHOB	Alkane 1-monooxygenase	Jannaschia ovalis	3038773
A0ABY8ML16	A0ABY8ML16_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas migulae	78543
A0ABY8PKB0	A0ABY8PKB0_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas viciae	2505979
A0ABY8Q304	A0ABY8Q304_9RHOB	Alkane 1-monooxygenase	Fuscovulum ytuae	3042299
A0ABY8Q7I9	A0ABY8Q7I9_9RHOB	Alkane 1-monooxygenase	Fuscovulum ytuae	3042299
A0ABY8QCC3	A0ABY8QCC3_9RHOB	Alkane 1-monooxygenase	Tropicibacter oceani	3058420
A0ABY8QJV3	A0ABY8QJV3_9RHOB	Alkane 1-monooxygenase	Tropicibacter oceani	3058420
A0ABY8S3F7	A0ABY8S3F7_9GAMM	Alkane 1-monooxygenase	Acinetobacter corruptisaponis	3045147
A0ABY8S6A6	A0ABY8S6A6_9GAMM	Alkane 1-monooxygenase	Acinetobacter corruptisaponis	3045147
A0ABY8SS33	A0ABY8SS33_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Comamonas resistens	3046670
A0ABY8VW12	A0ABY8VW12_9MYCO	Alkane 1-monooxygenase	Candidatus Mycobacterium wuenschmannii	3027808
A0ABY8VWZ9	A0ABY8VWZ9_9MYCO	Alkane 1-monooxygenase	Candidatus Mycobacterium wuenschmannii	3027808
A0ABY8WT53	A0ABY8WT53_9ACTN	Alkane 1-monooxygenase	Actinoplanes oblitus	3040509
A0ABY9ASI6	A0ABY9ASI6_PARCI	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Paracidovorax citrulli (Acidovorax citrulli)	80869
A0ABY9EDT6	A0ABY9EDT6_9GAMM	Alkane 1-monooxygenase	Microbulbifer spongiae	2944933
A0ABY9ET41	A0ABY9ET41_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas cucumis	2954082
A0ABY9F682	A0ABY9F682_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas beijingensis	2954101
A0ABY9FLJ5	A0ABY9FLJ5_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas lurida	244566
A0ABY9FM56	A0ABY9FM56_9PSED	Alkane 1-monooxygenase	Pseudomonas lurida	244566
A0ABY9G4Z4	A0ABY9G4Z4_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas hefeiensis	2738125
A0ABY9GZ43	A0ABY9GZ43_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas wuhanensis	2954098
A0ABY9M185	A0ABY9M185_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Achromobacter seleniivolatilans	3047478
A0ABY9MKM4	A0ABY9MKM4_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Thiothrix lacustris	525917
A0ABY9NC25	A0ABY9NC25_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas piscis	2614538
A0ABY9QIY6	A0ABY9QIY6_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas entomophila	312306
A0ABY9SAV7	A0ABY9SAV7_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Buttiauxella selenatireducens	3073902
A0ABY9SH73	A0ABY9SH73_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas shirazica	1940636
A0ABY9ZZM0	A0ABY9ZZM0_9ACTN	Alkane 1-monooxygenase	Micromonospora halotolerans	709879
A0ABZ0AXL1	A0ABZ0AXL1_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Rhodoferax mekongensis	3068341
A0ABZ0CY26	A0ABZ0CY26_9BURK	Alkane 1-monooxygenase	Piscinibacter gummiphilus	946333
A0ABZ0HDQ5	A0ABZ0HDQ5_TRISK	Alkane 1-monooxygenase	Tritonibacter scottomollicae (Epibacterium scottomollicae)	483013
A0ABZ0J148	A0ABZ0J148_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Diaphorobacter limosus	3036128
A0ABZ0LL06	A0ABZ0LL06_9ACTN	Alkane 1-monooxygenase	Streptomyces solicathayae	3081768
A0ABZ0MVR7	A0ABZ0MVR7_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Kosakonia sacchari	1158459
A0ABZ0N6C8	A0ABZ0N6C8_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Providencia zhijiangensis	3053982
A0ABZ0UW77	A0ABZ0UW77_9RHOB	Alkane 1-monooxygenase	Sulfitobacter faviae	1775881
A0ABZ0UY46	A0ABZ0UY46_9RHOB	Alkane 1-monooxygenase	Sulfitobacter faviae	1775881
A0ABZ0ZYL7	A0ABZ0ZYL7_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas canadensis	915099
A0ABZ1A062	A0ABZ1A062_9PSED	Alkane 1-monooxygenase	Pseudomonas canadensis	915099
A0ABZ1AGX1	A0ABZ1AGX1_AROEV	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Aromatoleum evansii (Azoarcus evansii)	59406
A0ABZ1DDK6	A0ABZ1DDK6_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Enterobacter wuhouensis	2529381
A0ABZ1E1U9	A0ABZ1E1U9_9RHOB	Alkane 1-monooxygenase	Thioclava litoralis	3076557
A0ABZ1E223	A0ABZ1E223_9RHOB	Alkane 1-monooxygenase	Thioclava litoralis	3076557
A0ABZ1N0A8	A0ABZ1N0A8_9NOCA	Alkane 1-monooxygenase	Nocardia salmonicida	53431
A0ABZ1N2C0	A0ABZ1N2C0_9NOCA	Alkane 1-monooxygenase	Nocardia salmonicida	53431
A0ABZ1N7G3	A0ABZ1N7G3_9NOCA	Alkane 1-monooxygenase	Nocardia salmonicida	53431
A0ABZ1N807	A0ABZ1N807_9NOCA	Alkane 1-monooxygenase	Nocardia salmonicida	53431
A0ABZ1YZK0	A0ABZ1YZK0_9NOCA	Alkane 1-monooxygenase	Nocardia vinacea	96468
A0ABZ1Z007	A0ABZ1Z007_9NOCA	Alkane 1-monooxygenase	Nocardia vinacea	96468
A0ABZ1Z281	A0ABZ1Z281_9NOCA	Alkane 1-monooxygenase	Nocardia vinacea	96468
A0ABZ2BY48	A0ABZ2BY48_9RHOB	Alkane 1-monooxygenase 2 (EC 1.14.15.3)	Roseobacter fucihabitans	1537242
A0ABZ2BZZ2	A0ABZ2BZZ2_9RHOB	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Roseobacter fucihabitans	1537242
A0ABZ2DA72	A0ABZ2DA72_9PSED	Alkane 1-monooxygenase	Pseudomonas khavaziana	2842351
A0ABZ2DDR6	A0ABZ2DDR6_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas khavaziana	2842351
A0ABZ2GK93	A0ABZ2GK93_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Janthinobacterium aestuarii	2985511
A0ABZ2H147	A0ABZ2H147_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas bubulae	2316085
A0ABZ2HIN3	A0ABZ2HIN3_9RHOB	Alkane 1-monooxygenase	Roseovarius phycicola	3080976
A0ABZ2HIV3	A0ABZ2HIV3_9RHOB	Alkane 1-monooxygenase	Roseovarius phycicola	3080976
A0ABZ2J6D3	A0ABZ2J6D3_9PSED	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pseudomonas juntendi	2666183
A0ABZ2KME0	A0ABZ2KME0_9BACT	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pendulispora brunnea	2905690
A0ABZ2LGW5	A0ABZ2LGW5_9BACT	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pendulispora rubella	2741070
A0ABZ2MAV9	A0ABZ2MAV9_9BACT	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Pendulispora albinea	2741071
A0ABZ2NST6	A0ABZ2NST6_9BRAD	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Bradyrhizobium septentrionale	1404411
A0ABZ2PGG6	A0ABZ2PGG6_9NOCA	Alkane 1-monooxygenase	Rhodococcus sovatensis	1805840
A0ABZ2PTE6	A0ABZ2PTE6_9NOCA	Alkane 1-monooxygenase	Rhodococcus sovatensis	1805840
A0ABZ2PUA5	A0ABZ2PUA5_9NOCA	Alkane 1-monooxygenase	Rhodococcus sovatensis	1805840
A0ABZ2S0V4	A0ABZ2S0V4_9BURK	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Achromobacter veterisilvae	2069367
A0ABZ2TFJ5	A0ABZ2TFJ5_9RHOB	Alkane 1-monooxygenase	Roseovarius rhodophyticola	3080827
A0ABZ2U5S8	A0ABZ2U5S8_9ACTN	Alkane 1-monooxygenase	Gordonia hydrophobica	40516
A0ABZ2V1N4	A0ABZ2V1N4_9RHOB	Alkane 1-monooxygenase	Yoonia phaeophyticola	3137369
A0ABZ2V9R8	A0ABZ2V9R8_9RHOB	Alkane 1-monooxygenase	Yoonia phaeophyticola	3137369
A0ABZ2W129	A0ABZ2W129_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Marinobacter metalliresistant	2961995
A0ABZ2W5C4	A0ABZ2W5C4_9GAMM	Alkane 1-monooxygenase	Marinobacter metalliresistant	2961995
A0ABZ2XR49	A0ABZ2XR49_9RHOB	Alkane 1-monooxygenase	Aliisedimentitalea scapharcae	1524259
A0ABZ2XR51	A0ABZ2XR51_9RHOB	Alkane 1-monooxygenase	Aliisedimentitalea scapharcae	1524259
A0ABZ3B8Q8	A0ABZ3B8Q8_9ENTR	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Kosakonia calanthes	3139408
A0ABZ3BIX3	A0ABZ3BIX3_BURPY	Alkane 1-monooxygenase	Burkholderia pyrrocinia (Pseudomonas pyrrocinia)	60550
A0ABZ3D4A0	A0ABZ3D4A0_9PROT	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Nguyenibacter vanlangensis	1216886
A0ABZ3E090	A0ABZ3E090_9GAMM	Alkane 1-monooxygenase	Marinobacter alkaliphilus	254719
A0ABZ3E216	A0ABZ3E216_9GAMM	Alkane 1-monooxygenase	Marinobacter alkaliphilus	254719
A0ABZ3E7K0	A0ABZ3E7K0_9GAMM	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Marinobacter alkaliphilus	254719
A0ABZ3FZP0	A0ABZ3FZP0_ACHDE	DNA oxidative demethylase AlkB (EC 1.14.11.33)	Achromobacter denitrificans (Alcaligenes denitrificans)	32002
A0PRT9	A0PRT9_MYCUA	Transmembrane alkane 1-monooxygenase AlkB_1	Mycobacterium ulcerans (strain Agy99)	362242
A0QTH1	A0QTH1_MYCS2	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	246196
A1B3U6	A1B3U6_PARDP	Alkane 1-monooxygenase (EC 1.14.15.3)	Paracoccus denitrificans (strain Pd 1222)	318586
A1E0W2	A1E0W2_9GAMM	AlkB	Alloalcanivorax balearicus	413232
A1T9Q2	A1T9Q2_MYCVP	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / BCRC 16820 / KCTC 9966 / NRRL B-24157 / PYR-1) (Mycobacterium vanbaalenii)	350058
A1TXS2	A1TXS2_MARN8	Alkane 1-monooxygenase (EC 1.14.15.3)	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	351348
A1TY92	A1TY92_MARN8	Alkane 1-monooxygenase (EC 1.14.15.3)	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	351348
A1U4J9	A1U4J9_MARN8	Alkane 1-monooxygenase (EC 1.14.15.3)	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	351348
A1UCK4	A1UCK4_MYCSK	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium sp. (strain KMS)	189918
A1X1Q7	A1X1Q7_9BURK	Alkylated DNA repair protein AlkB	Janthinobacterium lividum	29581
A1ZJK4	A1ZJK4_MICM2	Alkane 1-monooxygenase (EC 1.14.15.3)	Microscilla marina ATCC 23134	313606
A2C9A1	A2C9A1_PROM3	Possible alkylated DNA repair protein	Prochlorococcus marinus (strain MIT 9303)	59922
A2SA87	A2SA87_BURM9	Alkane-1 monooxygenase (EC 1.14.15.3)	Burkholderia mallei (strain NCTC 10229)	412022
A2SP81	A2SP81_METPP	Alkane 1-monooxygenase (EC 1.14.15.3)	Methylibium petroleiphilum (strain ATCC BAA-1232 / LMG 22953 / PM1)	420662
A3JZR9	A3JZR9_SAGS3	Alkane-1 monooxygenase, putative	Sagittula stellata (strain ATCC 700073 / DSM 11524 / E-37)	388399
A3K9S4	A3K9S4_SAGS3	Alkane-1 monooxygenase	Sagittula stellata (strain ATCC 700073 / DSM 11524 / E-37)	388399
A3NXB5	A3NXB5_BURP0	Alkane-1 monooxygenase (EC 1.14.15.3)	Burkholderia pseudomallei (strain 1106a)	357348
A3P4K3	A3P4K3_BURP0	Oxidoreductase, 2OG-Fe(II) oxygenase family	Burkholderia pseudomallei (strain 1106a)	357348
A3SKE9	A3SKE9_ROSNI	Alkane-1 monooxygenase, putative	Roseovarius nubinhibens (strain ATCC BAA-591 / DSM 15170 / ISM)	89187
A3TUK5	A3TUK5_PSEBH	Alkane-1 monooxygenase, putative	Pseudooceanicola batsensis (strain ATCC BAA-863 / DSM 15984 / KCTC 12145 / HTCC2597) (Oceanicola batsensis)	252305
A3VA90	A3VA90_9RHOB	Alkane-1 monooxygenase, putative	Maritimibacter alkaliphilus HTCC2654	314271
A4G573	A4G573_HERAR	Alkylated DNA repair protein AlkB	Herminiimonas arsenicoxydans	204773
A4GVD6	A4GVD6_9NOCA	Putative alkane-1 monooxygenase	Nocardia sp. SoB	258707
A4GVD7	A4GVD7_9NOCA	Putative alkane-1 monooxygenase	Nocardia sp. SoB	258707
A4GVD8	A4GVD8_9NOCA	Putative alkane-1 monooxygenase	Nocardia sp. SoB	258707
A4GVE0	A4GVE0_9ACTN	Putative alkane-1 monooxygenase	Gordonia sp. SoCg	259992
A4GVE2	A4GVE2_9ACTN	Putative alkane-1 monooxygenase	Gordonia sp. SoCp	259993
A4GWP0	A4GWP0_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP1	A4GWP1_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP3	A4GWP3_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP4	A4GWP4_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP5	A4GWP5_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP6	A4GWP6_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP7	A4GWP7_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP8	A4GWP8_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWP9	A4GWP9_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ0	A4GWQ0_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ1	A4GWQ1_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ3	A4GWQ3_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ5	A4GWQ5_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ7	A4GWQ7_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ8	A4GWQ8_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWQ9	A4GWQ9_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWR1	A4GWR1_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWR2	A4GWR2_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWR5	A4GWR5_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWR6	A4GWR6_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWR8	A4GWR8_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWS2	A4GWS2_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWS6	A4GWS6_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWS7	A4GWS7_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWS9	A4GWS9_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWT0	A4GWT0_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
A4GWT1	A4GWT1_9ZZZZ	Alkane monooxygenase	uncultured organism	155900
